GT_Community,GT_Size,Best_Louvain,Louvain_Size,Intersection,Precision,Recall,F1,Jaccard
2060,6,55,1882,6,0.003188097768331562,1.0,0.00635593220338983,0.003188097768331562
2061,3,31,3175,3,0.0009448818897637795,1.0,0.0018879798615481437,0.0009448818897637795
2062,12,4,8839,7,0.0007919447901346306,0.5833333333333334,0.0015817421760253077,0.0007914970601537765
2063,7,4,8839,5,0.0005656748500961647,0.7142857142857143,0.0011304544426859596,0.0005655468838366701
2064,6,61,1649,6,0.0036385688295936932,1.0,0.0072507552870090634,0.0036385688295936932
2065,4,61,1649,4,0.002425712553062462,1.0,0.004839685420447671,0.002425712553062462
2066,13,72,1306,7,0.005359877488514548,0.5384615384615384,0.01061410159211524,0.005335365853658537
2067,11,18,4784,8,0.0016722408026755853,0.7272727272727273,0.0033368091762252345,0.0016711928138709003
2068,9,18,4784,6,0.001254180602006689,0.6666666666666666,0.002503651157938661,0.0012533946104031752
2069,6,18,4784,6,0.001254180602006689,1.0,0.0025052192066805845,0.001254180602006689
2070,4,72,1306,3,0.002297090352220521,0.75,0.004580152671755726,0.0022953328232593728
2071,16,110,661,15,0.0226928895612708,0.9375,0.04431314623338257,0.022658610271903322
2072,10,110,661,9,0.01361573373676248,0.9,0.02682563338301043,0.013595166163141994
2073,3,110,661,3,0.0045385779122541605,1.0,0.009036144578313253,0.0045385779122541605
2074,7,105,759,6,0.007905138339920948,0.8571428571428571,0.01566579634464752,0.007894736842105263
2075,3,29,3324,3,0.0009025270758122744,1.0,0.0018034265103697026,0.0009025270758122744
2076,13,65,1511,13,0.008603573792190603,1.0,0.017060367454068245,0.008603573792190603
2077,10,41,2437,10,0.004103405826836274,1.0,0.008173273395995096,0.004103405826836274
2078,8,41,2437,8,0.003282724661469019,1.0,0.006543967280163598,0.003282724661469019
2079,7,10,5960,7,0.001174496644295302,1.0,0.002346237640355287,0.001174496644295302
2080,6,10,5960,6,0.0010067114093959733,1.0,0.0020113979215554815,0.0010067114093959733
2081,4,10,5960,4,0.0006711409395973154,1.0,0.0013413816230717637,0.0006711409395973154
2082,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
2083,7,17,5081,7,0.0013776815587482779,1.0,0.002751572327044025,0.0013776815587482779
2084,6,17,5081,6,0.001180869907498524,1.0,0.002358954196972676,0.001180869907498524
2085,3,87,992,3,0.0030241935483870967,1.0,0.006030150753768845,0.0030241935483870967
2086,8,32,3148,8,0.0025412960609911056,1.0,0.005069708491761723,0.0025412960609911056
2087,6,32,3148,6,0.0019059720457433292,1.0,0.0038046924540266333,0.0019059720457433292
2088,5,39,2677,5,0.0018677624206200972,1.0,0.003728560775540642,0.0018677624206200972
2089,4,39,2677,4,0.0014942099364960778,1.0,0.0029839612085042896,0.0014942099364960778
2090,4,95,891,4,0.004489337822671156,1.0,0.00893854748603352,0.004489337822671156
2091,8,6,6949,4,0.0005756223917110375,0.5,0.001149920942935173,0.0005752912411908529
2092,6,6,6949,4,0.0005756223917110375,0.6666666666666666,0.0011502516175413372,0.0005754567688102431
2093,5,6,6949,4,0.0005756223917110375,0.8,0.0011504170261719873,0.0005755395683453237
2094,3,20,4543,3,0.0006603565925599824,1.0,0.0013198416190057193,0.0006603565925599824
2095,4,30,3190,4,0.0012539184952978057,1.0,0.0025046963055729496,0.0012539184952978057
2096,6,30,3190,6,0.0018808777429467085,1.0,0.003754693366708386,0.0018808777429467085
2097,3,30,3190,3,0.0009404388714733542,1.0,0.0018791105543376136,0.0009404388714733542
2098,14,29,3324,14,0.00421179302045728,1.0,0.008388256440982624,0.00421179302045728
2099,6,65,1511,6,0.003970880211780278,1.0,0.007910349373764006,0.003970880211780278
2100,6,65,1511,6,0.003970880211780278,1.0,0.007910349373764006,0.003970880211780278
2101,9,94,895,9,0.01005586592178771,1.0,0.01991150442477876,0.01005586592178771
2102,7,94,895,7,0.00782122905027933,1.0,0.015521064301552109,0.00782122905027933
2103,3,94,895,3,0.0033519553072625698,1.0,0.0066815144766146995,0.0033519553072625698
2104,3,69,1354,3,0.0022156573116691287,1.0,0.004421518054532056,0.0022156573116691287
2105,4,69,1354,4,0.0029542097488921715,1.0,0.0058910162002945516,0.0029542097488921715
2106,4,16,5112,4,0.000782472613458529,1.0,0.0015637216575449572,0.000782472613458529
2107,3,16,5112,3,0.0005868544600938967,1.0,0.0011730205278592375,0.0005868544600938967
2108,7,8,6297,6,0.0009528346831824678,0.8571428571428571,0.0019035532994923859,0.000952683391552874
2109,5,32,3148,5,0.0015883100381194409,1.0,0.0031715826197272435,0.0015883100381194409
2110,7,76,1236,6,0.0048543689320388345,0.8571428571428571,0.009654062751407882,0.004850444624090542
2111,4,76,1236,3,0.0024271844660194173,0.75,0.004838709677419354,0.002425222312045271
2112,3,76,1236,2,0.0016181229773462784,0.6666666666666666,0.003228410008071025,0.0016168148746968471
2113,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
2114,4,0,12666,4,0.00031580609505763463,1.0,0.0006314127861089188,0.00031580609505763463
2115,8,5,8566,6,0.0007004436142890498,0.75,0.0013995801259622117,0.0007002801120448179
2116,7,65,1511,7,0.004632693580410324,1.0,0.009222661396574438,0.004632693580410324
2117,4,65,1511,4,0.0026472534745201853,1.0,0.005280528052805281,0.0026472534745201853
2118,7,65,1511,7,0.004632693580410324,1.0,0.009222661396574438,0.004632693580410324
2119,3,4,8839,3,0.0003394049100576988,1.0,0.0006785795068988916,0.0003394049100576988
2120,3,28,3387,2,0.000590493061706525,0.6666666666666666,0.0011799410029498525,0.0005903187721369539
2121,6,108,715,6,0.008391608391608392,1.0,0.016643550624133148,0.008391608391608392
2122,7,2,11458,5,0.0004363763309478094,0.7142857142857143,0.0008722197993894461,0.0004363001745200698
2123,4,2,11458,4,0.00034910106475824753,1.0,0.0006979584714709475,0.00034910106475824753
2124,24,60,1652,24,0.014527845036319613,1.0,0.028639618138424826,0.014527845036319613
2125,20,60,1652,20,0.012106537530266344,1.0,0.02392344497607656,0.012106537530266344
2126,16,60,1652,16,0.009685230024213076,1.0,0.019184652278177457,0.009685230024213076
2127,6,122,560,6,0.010714285714285714,1.0,0.02120141342756184,0.010714285714285714
2128,3,122,560,3,0.005357142857142857,1.0,0.010657193605683837,0.005357142857142857
2129,3,24,3992,3,0.000751503006012024,1.0,0.001501877346683354,0.000751503006012024
2130,8,53,1996,4,0.002004008016032064,0.5,0.003992015968063872,0.002
2131,13,3,10990,13,0.0011828935395814377,1.0,0.002362991911296919,0.0011828935395814377
2132,17,3,10990,17,0.0015468607825295723,1.0,0.0030889433996547653,0.0015468607825295723
2133,12,3,10990,12,0.001091901728844404,1.0,0.0021814215597164154,0.001091901728844404
2134,8,3,10990,8,0.0007279344858962694,1.0,0.0014548099654482633,0.0007279344858962694
2135,4,3,10990,4,0.0003639672429481347,1.0,0.0007276696379843551,0.0003639672429481347
2136,29,135,390,16,0.041025641025641026,0.5517241379310345,0.07637231503579953,0.03970223325062035
2137,3,211,30,3,0.1,1.0,0.18181818181818182,0.1
2138,3,9,5969,3,0.0005025967498743508,1.0,0.0010046885465505692,0.0005025967498743508
2139,3,18,4784,3,0.0006270903010033445,1.0,0.0012533946104031754,0.0006270903010033445
2140,3,18,4784,3,0.0006270903010033445,1.0,0.0012533946104031754,0.0006270903010033445
2141,5,18,4784,5,0.0010451505016722408,1.0,0.0020881186051367718,0.0010451505016722408
2142,6,28,3387,6,0.001771479185119575,1.0,0.003536693191865606,0.001771479185119575
2143,4,28,3387,4,0.00118098612341305,1.0,0.0023591860808021233,0.00118098612341305
2144,3,23,3999,3,0.0007501875468867217,1.0,0.0014992503748125937,0.0007501875468867217
2145,8,28,3387,8,0.0023619722468261,1.0,0.004712812960235641,0.0023619722468261
2146,3,2,11458,3,0.00026182579856868566,1.0,0.000523514527528139,0.00026182579856868566
2147,3,9,5969,3,0.0005025967498743508,1.0,0.0010046885465505692,0.0005025967498743508
2148,8,89,973,7,0.007194244604316547,0.875,0.014271151885830788,0.007186858316221766
2149,659,10,5960,636,0.10671140939597315,0.9650986342943855,0.19217404441758573,0.10630118669563764
2150,658,10,5960,636,0.10671140939597315,0.9665653495440729,0.19220308250226653,0.10631895687061184
2151,585,10,5960,577,0.09681208053691275,0.9863247863247864,0.17631779984721158,0.0966823056300268
2152,7,10,5960,7,0.001174496644295302,1.0,0.002346237640355287,0.001174496644295302
2153,3,52,2073,3,0.001447178002894356,1.0,0.002890173410404624,0.001447178002894356
2154,3,49,2146,3,0.0013979496738117428,1.0,0.002791996277338297,0.0013979496738117428
2155,13,10,5960,13,0.002181208053691275,1.0,0.004352921479993302,0.002181208053691275
2156,4,3,10990,4,0.0003639672429481347,1.0,0.0007276696379843551,0.0003639672429481347
2157,4,28,3387,4,0.00118098612341305,1.0,0.0023591860808021233,0.00118098612341305
2158,29,10,5960,29,0.004865771812080537,1.0,0.009684421439305393,0.004865771812080537
2159,21,10,5960,21,0.003523489932885906,1.0,0.007022237084099648,0.003523489932885906
2160,995,10,5960,872,0.14630872483221477,0.8763819095477386,0.25075485262401154,0.14335032056551045
2161,993,10,5960,870,0.14597315436241612,0.8761329305135952,0.250251689918021,0.1430215354265987
2162,372,10,5960,369,0.061912751677852346,0.9919354838709677,0.11655085281111811,0.06188160321985578
2163,4,7,6767,4,0.0005911038865080538,1.0,0.0011815093782306897,0.0005911038865080538
2164,5,7,6767,5,0.0007388798581350672,1.0,0.0014766686355581807,0.0007388798581350672
2165,3,9,5969,3,0.0005025967498743508,1.0,0.0010046885465505692,0.0005025967498743508
2166,3,78,1200,3,0.0025,1.0,0.004987531172069826,0.0025
2167,3,68,1400,3,0.002142857142857143,1.0,0.0042765502494654314,0.002142857142857143
2168,3,16,5112,3,0.0005868544600938967,1.0,0.0011730205278592375,0.0005868544600938967
2169,5,0,12666,5,0.0003947576188220433,1.0,0.0007892036934732855,0.0003947576188220433
2170,8,51,2083,8,0.003840614498319731,1.0,0.007651841224294596,0.003840614498319731
2171,6,83,1064,6,0.005639097744360902,1.0,0.011214953271028037,0.005639097744360902
2172,8,14,5454,8,0.0014668133480014668,1.0,0.002929329915781765,0.0014668133480014668
2173,4,14,5454,4,0.0007334066740007334,1.0,0.0014657383657017222,0.0007334066740007334
2174,5,112,647,3,0.00463678516228748,0.6,0.00920245398773006,0.004622496147919877
2175,3,112,647,2,0.0030911901081916537,0.6666666666666666,0.006153846153846153,0.0030864197530864196
2176,4,112,647,2,0.0030911901081916537,0.5,0.006144393241167434,0.0030816640986132513
2177,3,72,1306,3,0.002297090352220521,1.0,0.004583651642475172,0.002297090352220521
2178,3,44,2359,3,0.001271725307333616,1.0,0.0025402201524132094,0.001271725307333616
2179,6,112,647,6,0.00927357032457496,1.0,0.018376722817764164,0.00927357032457496
2180,3,112,647,3,0.00463678516228748,1.0,0.00923076923076923,0.00463678516228748
2181,3,112,647,3,0.00463678516228748,1.0,0.00923076923076923,0.00463678516228748
2182,12,66,1451,8,0.005513439007580979,0.6666666666666666,0.010936431989063569,0.005498281786941581
2183,4,66,1451,4,0.0027567195037904893,1.0,0.00549828178694158,0.0027567195037904893
2184,4,66,1451,4,0.0027567195037904893,1.0,0.00549828178694158,0.0027567195037904893
2185,3,18,4784,3,0.0006270903010033445,1.0,0.0012533946104031754,0.0006270903010033445
2186,10,18,4784,9,0.0018812709030100335,0.9,0.0037546933667083854,0.0018808777429467085
2187,11,18,4784,9,0.0018812709030100335,0.8181818181818182,0.003753910323253389,0.0018804847471792729
2188,7,10,5960,7,0.001174496644295302,1.0,0.002346237640355287,0.001174496644295302
2189,7,61,1649,7,0.004244996967859308,1.0,0.008454106280193236,0.004244996967859308
2190,3,141,337,3,0.008902077151335312,1.0,0.01764705882352941,0.008902077151335312
2191,11,61,1649,11,0.0066707095209217705,1.0,0.01325301204819277,0.0066707095209217705
2192,14,61,1649,14,0.008489993935718617,1.0,0.01683704149128082,0.008489993935718617
2193,8,61,1649,8,0.004851425106124924,1.0,0.009656004828002414,0.004851425106124924
2194,7,15,5169,7,0.0013542271232346683,1.0,0.002704791344667697,0.0013542271232346683
2195,3,15,5169,3,0.0005803830528148578,1.0,0.001160092807424594,0.0005803830528148578
2196,12,61,1649,12,0.0072771376591873865,1.0,0.014449127031908489,0.0072771376591873865
2197,4,1,12446,3,0.00024104129840912743,0.75,0.00048192771084337347,0.00024102193299590263
2198,4,24,3992,4,0.001002004008016032,1.0,0.0020020020020020016,0.001002004008016032
2199,3,1,12446,3,0.00024104129840912743,1.0,0.00048196642300586397,0.00024104129840912743
2200,3,1,12446,3,0.00024104129840912743,1.0,0.00048196642300586397,0.00024104129840912743
2201,3,9,5969,3,0.0005025967498743508,1.0,0.0010046885465505692,0.0005025967498743508
2202,3,9,5969,3,0.0005025967498743508,1.0,0.0010046885465505692,0.0005025967498743508
2203,4,56,1782,2,0.001122334455667789,0.5,0.0022396416573348264,0.0011210762331838565
2204,4,107,721,2,0.0027739251040221915,0.5,0.005517241379310345,0.0027662517289073307
2205,12,10,5960,12,0.0020134228187919465,1.0,0.004018754186202278,0.0020134228187919465
2206,3,32,3148,3,0.0009529860228716646,1.0,0.001904157410345922,0.0009529860228716646
2207,3,44,2359,3,0.001271725307333616,1.0,0.0025402201524132094,0.001271725307333616
2208,3,8,6297,3,0.0004764173415912339,1.0,0.0009523809523809524,0.0004764173415912339
2209,15,5,8566,15,0.0017511090357226243,1.0,0.0034960960261041832,0.0017511090357226243
2210,12,5,8566,12,0.0014008872285780996,1.0,0.0027978549778503153,0.0014008872285780996
2211,8,5,8566,8,0.0009339248190520663,1.0,0.0018661068346162819,0.0009339248190520663
2212,5,14,5454,5,0.0009167583425009168,1.0,0.0018318373328448435,0.0009167583425009168
2213,3,8,6297,3,0.0004764173415912339,1.0,0.0009523809523809524,0.0004764173415912339
2214,5,66,1451,5,0.0034458993797381117,1.0,0.006868131868131868,0.0034458993797381117
2215,8,66,1451,8,0.005513439007580979,1.0,0.010966415352981493,0.005513439007580979
2216,4,20,4543,4,0.0008804754567466431,1.0,0.0017594018033868484,0.0008804754567466431
2217,7,20,4543,7,0.0015408320493066256,1.0,0.003076923076923077,0.0015408320493066256
2218,3,92,918,3,0.0032679738562091504,1.0,0.006514657980456026,0.0032679738562091504
2219,4,87,992,4,0.004032258064516129,1.0,0.008032128514056224,0.004032258064516129
2220,3,65,1511,3,0.001985440105890139,1.0,0.003963011889035667,0.001985440105890139
2221,4,35,2934,4,0.0013633265167007499,1.0,0.002722940776038121,0.0013633265167007499
2222,3,14,5454,3,0.00055005500550055,1.0,0.0010995052226498074,0.00055005500550055
2223,9,5,8566,9,0.0010506654214335746,1.0,0.002099125364431487,0.0010506654214335746
2224,5,101,795,5,0.006289308176100629,1.0,0.0125,0.006289308176100629
2225,3,40,2585,3,0.0011605415860735009,1.0,0.00231839258114374,0.0011605415860735009
2226,3,93,905,3,0.0033149171270718232,1.0,0.0066079295154185015,0.0033149171270718232
2227,29,40,2585,29,0.011218568665377175,1.0,0.022188217291507266,0.011218568665377175
2228,5,23,3999,5,0.001250312578144536,1.0,0.0024975024975024975,0.001250312578144536
2229,4,23,3999,4,0.001000250062515629,1.0,0.0019985011241568824,0.001000250062515629
2230,6,1,12446,6,0.00048208259681825486,1.0,0.00096370061034372,0.00048208259681825486
2231,6,1,12446,6,0.00048208259681825486,1.0,0.00096370061034372,0.00048208259681825486
2232,10,61,1649,10,0.006064281382656155,1.0,0.012055455093429777,0.006064281382656155
2233,9,61,1649,9,0.005457853244390539,1.0,0.010856453558504222,0.005457853244390539
2234,20,61,1649,20,0.01212856276531231,1.0,0.023966446974236073,0.01212856276531231
2235,4,15,5169,4,0.0007738440704198104,1.0,0.0015464913976416003,0.0007738440704198104
2236,4,15,5169,4,0.0007738440704198104,1.0,0.0015464913976416003,0.0007738440704198104
2237,3,15,5169,3,0.0005803830528148578,1.0,0.001160092807424594,0.0005803830528148578
2238,9,30,3190,9,0.0028213166144200625,1.0,0.005626758361988122,0.0028213166144200625
2239,8,30,3190,8,0.0025078369905956114,1.0,0.005003126954346467,0.0025078369905956114
2240,34,30,3190,34,0.010658307210031349,1.0,0.021091811414392064,0.010658307210031349
2241,42,30,3190,42,0.013166144200626959,1.0,0.02599009900990099,0.013166144200626959
2242,40,30,3190,40,0.012539184952978056,1.0,0.024767801857585137,0.012539184952978056
2243,13,30,3190,13,0.0040752351097178684,1.0,0.008117389946924758,0.0040752351097178684
2244,7,30,3190,7,0.00219435736677116,1.0,0.004379105411323116,0.00219435736677116
2245,10,23,3999,10,0.002500625156289072,1.0,0.004988775255674731,0.002500625156289072
2246,3,22,4396,3,0.0006824385805277526,1.0,0.00136394635144351,0.0006824385805277526
2247,3,17,5081,3,0.000590434953749262,1.0,0.0011801730920535012,0.000590434953749262
2248,3,30,3190,3,0.0009404388714733542,1.0,0.0018791105543376136,0.0009404388714733542
2249,13,20,4543,13,0.00286154523442659,1.0,0.005706760316066726,0.00286154523442659
2250,3,20,4543,3,0.0006603565925599824,1.0,0.0013198416190057193,0.0006603565925599824
2251,5,18,4784,5,0.0010451505016722408,1.0,0.0020881186051367718,0.0010451505016722408
2252,3,18,4784,3,0.0006270903010033445,1.0,0.0012533946104031754,0.0006270903010033445
2253,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
2254,5,30,3190,5,0.001567398119122257,1.0,0.003129890453834116,0.001567398119122257
2255,5,30,3190,5,0.001567398119122257,1.0,0.003129890453834116,0.001567398119122257
2256,4,4,8839,4,0.00045253988007693175,1.0,0.0009046703607373062,0.00045253988007693175
2257,7,23,3999,7,0.0017504376094023505,1.0,0.003494757863205192,0.0017504376094023505
2258,5,23,3999,5,0.001250312578144536,1.0,0.0024975024975024975,0.001250312578144536
2259,3,23,3999,3,0.0007501875468867217,1.0,0.0014992503748125937,0.0007501875468867217
2260,3,7,6767,3,0.0004433279148810403,1.0,0.0008862629246676514,0.0004433279148810403
2261,4,5,8566,4,0.00046696240952603317,1.0,0.0009334889148191367,0.00046696240952603317
2262,8,15,5169,8,0.0015476881408396208,1.0,0.0030905930075333203,0.0015476881408396208
2263,3,26,3627,3,0.0008271298593879239,1.0,0.0016528925619834713,0.0008271298593879239
2264,4,26,3627,4,0.0011028398125172319,1.0,0.002203249793445332,0.0011028398125172319
2265,18,26,3627,18,0.004962779156327543,1.0,0.009876543209876543,0.004962779156327543
2266,4,26,3627,4,0.0011028398125172319,1.0,0.002203249793445332,0.0011028398125172319
